"Código";"Descripción";"Proveedor";"Familia";"Curva de talles";"Categoría";"Clasificación";"Tipo"
"TIDR19183570";"REM.BAS.MIEL ALG.LIV.ELAST.M/L GIRONA";"01";"02";"00";"99";"99";"01"
"TIDR19183601";"REM.BAS.BCO ALG.LIV.ELAST.ESC.RED.GIRONA";"01";"02";"00";"10";"01";"01"
"TIDR19183602";"REM.BAS.NGO ALG.LIV.ELAST.ESC.RED.GIRONA";"01";"02";"00";"10";"01";"01"
"TIDR19183614";"REM.BAS.BORRAVINO ALG.LIV.ELAST.M/L";"01";"02";"00";"11";"99";"01"
"TIDR19183633";"REM.BAS.AZUL N.ALG.LIV.ELAST.ESC.RED.";"01";"02";"00";"99";"01";"01"
"TIDR19183678";"REM.BAS.ROSA E.ALG.LIV.GIRONA";"01";"02";"00";"99";"99";"01"
"TIDR19183793";"REM.BAS.CASSIS G.ALG.LIV.ELAST.M/L GIRON";"01";"02";"00";"11";"99";"01"
"TIDR19183794";"REM.BAS.LAV.GZ.ALG.LIV.GIRONA M/L";"01";"02";"00";"11";"99";"01"
"TIDR19183818";"REM.BAS.VDE MGE JERSEY LIV.GIRONA";"01";"02";"00";"11";"99";"01"
"TIDR19183822";"REM.BAS.CORAL GZ.ALG.LIV.GIRONA M/L";"01";"02";"00";"11";"99";"01"
"TIDR19183857";"REM.BAS.AZUL O.JERSEY LIV.GIRONA";"01";"02";"00";"11";"99";"01"
"TIDR19183982";"REM.BAS.LAV.ALG.LIV.ELAST.M/L GIRONA";"01";"02";"00";"11";"99";"01"
"TIDR19183987";"REM.BAS.JENGIBRE JERSEY LIV.GIRONA";"01";"02";"00";"11";"99";"01"
"TIDR19183998";"REM.BAS.GUINDA ALG.LIV.ELAST.M/L GIRON";"01";"02";"00";"11";"99";"01"
"TIDR19185239";"REM ML BAS.ORQUIDEA ESC.V C/ELAST.VIC";"01";"02";"00";"11";"02";"01"
"TIDR19185601";"REM ML BAS.BCA ELAST.SITGES";"01";"02";"00";"11";"99";"01"
"TIDR19185602";"REM ML BAS.NGA ELAST.SITGES";"01";"02";"00";"11";"99";"01"
"TIDR19185822";"REM ML BAS.CORAL GZ.ESC.V JERSEY ALG.SITGES";"01";"02";"00";"11";"02";"01"
"TIDR19185932";"REM ML BAS.GRIS GZ.JERSEY LIV.ESC.V SITGES";"01";"02";"00";"11";"02";"01"
"TIDR19185967";"REM ML SITGES JERSEY LIV ESC V BAS";"01";"02";"00";"11";"02";"01"
"TIDR19185970";"REM ML BAS.ROJO E.ESC.V JERSEY ALG.SITGES";"01";"02";"00";"11";"02";"01"
"TIDR19185984";"REM ML BAS.AMAR.H.JERSEY LIV.ESC.V SITGES";"01";"02";"00";"11";"02";"01"
"TIDR19185987";"REM ML BAS JENGIBRE JERSEY LIV.ESC.V SITGES";"01";"02";"00";"11";"02";"01"
"TIDR19263418";"REM BAS.AZUL ALG.LIV.ELAST.MANGA 3/4 VIC";"01";"02";"00";"10";"99";"01"
"TIDR19263601";"REM.BCO BAS.ALG.LIV.ELAST.MANGA 3/4 VIC";"01";"02";"00";"11";"99";"01"
"TIDR19263602";"REM.BAS.NGO ALG.LIV.ELAST.MANGA 3/4 VIC";"01";"02";"00";"11";"99";"01"
"TIDR19263614";"REM.BAS.BORRAVINO ALG.LIV.ELAS.3/4 VIC";"01";"02";"00";"11";"99";"01"
"TIDR19263793";"REM.BAS.CASSIS ALG.LIV.ELAST.MANGA 3/4";"01";"02";"00";"11";"99";"01"
"TIDR19263794";"REM.BAS.LAV.GZ JERSEY LIV.3/4 VIC";"01";"02";"00";"11";"99";"01"
"TIDR19263818";"REM.BAS.VDE M.ALG.LIV.ELAST.MANGA 3/4";"01";"02";"00";"11";"99";"01"
"TIDR19263822";"REM.BAS.CORAL GZ.ALG.LIV.MANGA 3/4 VIC";"01";"02";"00";"11";"99";"01"
"TIDR19263840";"REM.BAS.AZUL MGE JERSEY LIV.3/4 VIC";"01";"02";"00";"11";"99";"01"
"TIDR19263970";"REM.BAS.ROJO ALG.LIV.ELAST.MANGA 3/4 VIC";"01";"02";"00";"11";"99";"01"
"TIDR19263970OFF";"FALLA REM.BAS.ROJO ALG.LIV.ELAST.MANGA 3/4 VIC";"01";"02";"00";"11";"99";"01"
"TIDR19263984";"REM.BAS.AMAR.ALG.LIV.ELAST.MANGA 3/4 VIC";"01";"02";"00";"11";"99";"01"
"TIDR19263986";"REM.BAS.AZUL MD.ALG.LIV.ELAST.3/4 VIC";"01";"02";"00";"11";"99";"01"
"TIDR19263987";"REM.BAS.JENG.ALG.LIV.ELAST.3/4 VIC";"01";"02";"00";"11";"99";"01"
"TIDR19263987OFF";"FALLA REM.BAS.JENG.ALG.LIV.ELAST.3/4 VIC";"01";"02";"00";"11";"99";"01"
"TIDR19263998";"REM.BAS.GUINDA ALG.LIV.ELAST.MANGA 3/4";"01";"02";"00";"11";"99";"01"
"TIDTP05929602";"TAPADO NGO ERANDI LARGO CUELLO ALTO REG";"01";"02";"00";"48";"10";"01"
"TIDTP05943602";"TAPADO YERENI  NGO CUELLO ALTO PAÑO CAPUCHA";"01";"02";"00";"48";"08";"01"
"TIDTP05943663";"TAPADO YERENI  UVA CUELLO ALTO PAÑO CAPUCHA";"01";"02";"00";"48";"08";"01"
"TIDTP08465323";"TAPADO ROJO CUELLO ALTO FRIZA GAMZ.ZOE";"01";"02";"00";"11";"99";"99"
"TIDTP08465602";"TAPADO NGO CUELLO ALTO FRIZA GAMZ.ZOE";"01";"02";"00";"11";"99";"99"
"TIDTP08597677";"TAPADO AVELLANA CANIS CUELLO ALTO FRISA";"01";"02";"00";"48";"15";"99"
"TIDTP08615602";"TAPADO NGO CUELLO ALTO LEONIS PAÑO BOUCLE BOTONES";"01";"02";"00";"48";"15";"99"
"TIDTP08615852";"TAPADO HABANO CUELLO ALTO LEONIS PAÑO BOUCLE BOTONES";"01";"02";"00";"48";"15";"99"
"TIDTP08617602";"TAPADO NGO CUELLO ALTO LUPI PAÑO SEMI";"01";"02";"00";"48";"15";"99"
"TIDTP08617919";"TAPADO CASSIS CUELLO ALTO LUPI PAÑO SEMI";"01";"02";"00";"48";"15";"99"
"TIDTP08619160";"TAPADO ROSA MEL CUELLO ALTO LYRAE LARGO PAÑO";"01";"02";"00";"48";"15";"99"
"TIDTP08619557";"TAPADO HABANO MEL CUELLO ALTO LYRAE LARGO PAÑO";"01";"02";"00";"48";"15";"99"
"TIDTP08619886";"TAPADO NEGRO MEL CUELLO ALTO LYRAE LARGO PAÑO";"01";"02";"00";"48";"15";"99"
"TIHBU04960117";"BUZO VISON VDE MELANGE 1/2 CIERRE FRISA";"01";"01";"00";"21";"99";"99"
"TIHBU04960148";"BUZO 1/2 CIERRE VINSON AZUL PASTEL";"01";"01";"00";"21";"99";"99"
"TIHBU04960539";"BUZO 1/2 CIERRE VINSON AERO MELANGE";"01";"01";"00";"21";"99";"99"
"TIHBU04960600";"BUZO VISON MELANGE 1/2 CIERRE FRISA";"01";"01";"00";"21";"99";"01"
"TIHBU04960602";"BUZO NGO MELANGE 1/2 CIERRE FRISA";"01";"01";"00";"21";"99";"01"
"TIHBU04960603";"BUZO BAS FRIZA ALG 1/2 CIERRE";"01";"01";"00";"21";"99";"01"
"TIHBU04960604";"BUZO VISON VDE MILITAR 1/2 CIERRE FRISA";"01";"01";"00";"21";"99";"99"
"TIHBU04960606";"BUZO VISON BORDO 1/2 CIERRE FRISA";"01";"01";"00";"21";"99";"99"
"TIHBU04960606OF";"FALLA BUZO VISON BORDO 1/2 CIERRE FRISA";"01";"01";"00";"21";"99";"99"
"TIHBU04960619";"BUZO VISON PETROLEO 1/2 CIERRE FRISA";"01";"01";"00";"21";"99";"99"
"TIHBU04960624";"BUZO 1/2 CIERRE VINSON CAMEL";"01";"01";"00";"21";"99";"99"
"TIHBU04960630";"BUZO 1/2 CIERRE VINSON AZUL COBALTO";"01";"01";"00";"21";"99";"99"
"TIHBU04960670";"BUZO 1/2 CIERRE VINSON VERDE OLIVA";"01";"01";"00";"21";"99";"99"
"TIHBU04960786";"BUZO 1/2 CIERRE VINSON AERO GRANIZADO";"01";"01";"00";"21";"99";"99"
"TIHBU04960820";"BUZO NGO GZ 1/2 CIERRE FRISA";"01";"01";"00";"21";"99";"01"
"TIHBU04960927";"BUZO VISON FRI.GAM.BAS.1/2 CIERRE VINSON";"01";"01";"00";"21";"99";"01"
"TIHBU04960943";"BUZO BORG.FRI.GAM.BAS.1/2 CIERRE VINSON";"01";"01";"00";"21";"99";"01"
"TIHBU04960975";"BUZO 1/2 CIERRE VINSON VERDE PINO";"01";"01";"00";"21";"99";"99"
"TIHBU05360335";"BUZO PACK FRISA ALG.ESTAMPA ANDOYA BERRY";"01";"01";"00";"21";"99";"06"
"TIHBU06990117";"BUZO BAS.VDE MGE FLAT BACK ESC.RED.PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990119";"BUZO FLAT BACK CELEST GRANIZ ESC RED BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990138";"BUZO FLAT BACK AMARILL PASTEL ESC RED BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990139";"BUZO PAINE CELESTE GRANIZADO FLAT BACK RED";"01";"01";"00";"21";"01";"01"
"TIHBU06990147";"BUZO FLAT BACK AZUL PERSA ESC RED BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990148";"BUZO FLAT BACK AZUL PASTEL ESC RED BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990149";"BUZO FLAT BACK VDE MALAKITA ESC RED BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990246";"BUZO PAINE LADRILLO GRANIZADO GRAN BAS ALG";"01";"01";"00";"21";"99";"01"
"TIHBU06990320";"BUZO FLAT BACK MARRON AFRICANO";"01";"01";"00";"21";"99";"99"
"TIHBU06990416";"BUZO BAS.AZUL F.FLAT BACK ESC.RED.PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990595";"BUZO BAS VDE CYAN MELAN FLAT BACK RED PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990600";"BUZO BAS.MGE.FLAT BLACK";"01";"01";"00";"21";"99";"01"
"TIHBU06990602";"BUZO BAS.NGO FLAT BLACK ESC.RED.BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990602OF";"FALLA BUZO BAS.NGO FLAT BLACK ESC.RED.BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990603";"BUZO BAS.AZUL FLAT BACK ESC.RED.BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990606";"BUZO FLAT BAS BORDO MEL ALG";"01";"01";"00";"21";"99";"01"
"TIHBU06990609";"BUZO FLAT BACK CRUDO ESC RED BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990610";"BUZO BAS.HIELO FLAT BACK ESC.RED.BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990611";"BUZO FLAT BACK HUESO ESC RED BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990619";"BUZO FLAT BACK PETROLEO ESC RED BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990620";"BUZO BAS.MARRON FLAT BLACK ESC.RED.PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990621";"BUZO PAINE VDE SAFARI BAS ALG";"01";"01";"00";"21";"99";"01"
"TIHBU06990623";"BUZO FLAT BACK MAIZ RED PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990626";"BUZO FLAT BAS RED CELESTE";"01";"01";"00";"21";"01";"01"
"TIHBU06990627";"BUZO FLAT BACK NARANJA RED PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990639";"BUZO MOR.BAS.FLAT BACK ESC.RED.PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990640";"BUZO PAINE FLAT BACK AERO BAS RED";"01";"01";"00";"21";"01";"01"
"TIHBU06990641";"BUZO FLAT TOSTADO RED BAS";"01";"01";"00";"21";"01";"01"
"TIHBU06990642";"BUZO FLAT BACK VDE MANZANA ESC RED BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990646";"BUZO PAINE FLAT BACK CAFE BAS RED";"01";"01";"00";"21";"01";"01"
"TIHBU06990653";"BUZO BAS.TOMATE FLAT BACK ESC.RED.BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990668";"BUZO BAS.BEIGE T.FLAT BACK PAINE";"01";"01";"00";"21";"99";"01"
"TIHBU06990670";"BUZO FLAT BACK VDE OLIVA ESC RED BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990671";"BUZO BAS.VDE D.FLAT BACK ESC.RED.PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990677";"BUZO FLAT BACK AVELLANA ESC RED BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990685";"BUZO BAS.BORDO GZ.FLAT BACK PAINE";"01";"01";"00";"21";"99";"01"
"TIHBU06990728";"BUZO BAS LILA PASTEL FLAT BACK ESC.RED.PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990751";"BUZO FLAT BACK CAMEL GRANIZ ESC RED BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990751OF";"FALLA BUZO FLAT BACK CAMEL GRANIZ ESC RED BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990774";"BUZO BAS FLAT PISTACHO";"01";"01";"00";"21";"99";"01"
"TIHBU06990800";"BUZO BAS.CEREZA G.FLAT BACK ESC.RED.";"01";"01";"00";"21";"01";"01"
"TIHBU06990800OF";"FALLA BUZO BAS.CEREZA G.FLAT BACK ESC.RED.";"01";"01";"00";"21";"01";"01"
"TIHBU06990803";"BUZO BAS.VDE M.FLAT BACK ESC.RED.PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990805";"BUZO BAS.BORDO M.FLAT BACK ESC.RED.PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990808";"BUZO BAS BISCUIT FLAT BACK RED PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990815";"BUZO FLAT BACK AZ REAL GRANIZADO";"01";"01";"00";"21";"01";"01"
"TIHBU06990818";"BUZO BAS.VDE MGE.FLAT BACK ESC.RED.PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990820";"BUZO BAS NGO GRANZ FLAT BACK ESC.RED.BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990821";"BUZO BAS.VDE S.G.FLAT BACK ESC.RED.BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990825";"BUZO BAS AZ FRANCIA GRANZ FLAT BACK RED PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990828";"BUZO BAS.MORADO GZ.FLAT BACK PAINE";"01";"01";"00";"21";"99";"01"
"TIHBU06990839";"BUZO PAINE AZ. FRANCIA GRAN BAS ALG";"01";"01";"00";"21";"99";"01"
"TIHBU06990840";"BUZO BAS.AZUL M.FLAT BACK ESC.RED.PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990852";"BUZO FLAT BACK HABANO RED PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990853";"BUZO BAS.CEL.MGE FLAT BACK ESC.RED.PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990881";"BUZO BAS.AZUL M.G.FLAT BACK ESC.RED.BASI";"01";"01";"00";"21";"01";"01"
"TIHBU06990884";"BUZO BAS.AZUL GZ.FLAT BACK ESC.RED.";"01";"01";"00";"21";"01";"01"
"TIHBU06990885";"BUZO BAS.BORDO G.FLAT BACK ESC.RED.BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990893";"BUZO FLAT BAS MORADO MEL ALG";"01";"01";"00";"21";"99";"01"
"TIHBU06990896";"BUZO BAS.VDE B.FLAT BACK ESC.RED.PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990898";"BUZO BAS.CEL.O.FLAT BACK ESC.RED.BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990901";"BUZO BAS.LADRILLO FLAT BACK BASIC";"01";"01";"00";"21";"99";"01"
"TIHBU06990902";"BUZO FLAT BACK VISON GRANIZADO";"01";"01";"00";"21";"01";"01"
"TIHBU06990902OF";"FALLA BUZO FLAT BACK VISON GRANIZADO";"01";"01";"00";"21";"99";"99"
"TIHBU06990930";"BUZO BAS.AZUL I.FLAT BACK PAINE";"01";"01";"00";"21";"99";"01"
"TIHBU06990930OF";"FALLA BUZO BAS.AZUL I.FLAT BACK PAINE";"01";"01";"00";"21";"99";"01"
"TIHBU06990932";"BUZO BAS.GRIS G.FLAT BLACK ESC.RED.BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990947";"BUZO FLAT BAS GRANADA MEL ALG";"01";"01";"00";"21";"99";"01"
"TIHBU06990948";"BUZO BAS VDE JADE FLAT BACK RED PAINE";"01";"01";"00";"21";"01";"01"
"TIHBU06990952";"BUZO BAS FLAT AZUL MYKONOS";"01";"01";"00";"21";"99";"01"
"TIHBU06990955";"BUZO BAS.OCEANO FLAT BACK ESC.RED.BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990975";"BUZO FLAT BACK VDE PINO ESC RED BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990982";"BUZO BAS.LAVANDA FLAT BACK ESC.RED.BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990983";"BUZO BAS.VDE C.FLAT BACK ESC.RED.BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990986";"BUZO BAS.AZUL M.FLAT BLACK ESC.RED.BASIC";"01";"01";"00";"21";"01";"01"
"TIHBU06990999";"BUZO FLAT BAS CIRUELA MEL ALG";"01";"01";"00";"21";"99";"01"
"TIHBU06996147";"BUZO AZUL PERSA FRISA GAMZ BAS RED LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996148";"BUZO AZUL PASTEL FRISA GAMZ BAS RED LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996211";"BUZO LANIN VDE PETROLEO MGE FRISA ESC RED BAS";"01";"01";"00";"21";"01";"01"
"TIHBU06996213";"BUZO LINO FRISA GAMZ BAS RED LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996224";"BUZO AZUL CAPRI FRISA GAMZ BAS RED LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996225";"BUZO CRATER FRISA GAMZ BAS RED LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996225OF";"FALLA BUZO CRATER FRISA GAMZ BAS RED LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996323";"BUZO ROJO FRISA GAMZ BAS RED LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996323OF";"FALLA BUZO ROJO FRISA GAMZ BAS RED LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996539";"BUZO LANIN GAM BAS AERO MELANGE";"01";"01";"00";"21";"99";"01"
"TIHBU06996584";"BUZO BAS. CUARZO FRISA GAMZ.ESC.RED.LANI";"01";"01";"00";"21";"01";"01"
"TIHBU06996600";"BUZO MELANGE FRISA GAMZ BAS RED LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996602";"BUZO BAS.NGO FRISA GAMZ.ESC.RED.LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996603";"BUZO BAS.AZUL FRISA GAMZ.ESC.RED.LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996604";"BUZO LANIN VDE MILITAR ALG GAM";"01";"01";"00";"21";"99";"99"
"TIHBU06996606";"BUZO BAS.BORDO FRISA GAMZ.ESC.RED.LANI";"01";"01";"00";"21";"01";"01"
"TIHBU06996610";"BUZO CRATER FRISA GAMZ BAS RED LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996614";"BUZO BAS FRISA GAMUZADO BORRAVINO";"01";"01";"00";"21";"99";"01"
"TIHBU06996621";"BUZO BAS.VDE FRISA GAMZ.ESC.RED.LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996630";"BUZO BAS. AZ COB. FRISA GAMZ.ESC.RED.LAN";"01";"01";"00";"21";"01";"01"
"TIHBU06996630OF";"FALLA BUZO BAS. AZ COB. FRISA GAMZ.ESC.RED.LAN";"01";"01";"00";"21";"01";"01"
"TIHBU06996640";"BUZO BAS.AERO FRISA GAMZ.ESC.RED.LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996640OF";"FALLA BUZO BAS.AERO FRISA GAMZ.ESC.RED.LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996641";"BUZO BAS.TOSTADO FRISA GAMZ.ESC.RED.LANI";"01";"01";"00";"21";"01";"01"
"TIHBU06996670";"BUZO VDE OLIVA FRISA GAMZ BAS RED LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996679";"BUZO BAS.AZUL FRISA GAMZ.ESC.RED.LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996685";"BUZO LANIN GRANADA GRANIZ FRISA ESC RED BAS";"01";"01";"00";"21";"01";"01"
"TIHBU06996693";"BUZO AZUL PETROLEO FRISA GAMZ BAS RED LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996785";"BUZO BAS. AZULINO FRISA GAMZ ESC RED LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996800";"BUZO BAS.CEREZA GZ.FRISA GAMUZ.ESC.RED.";"01";"01";"00";"21";"01";"01"
"TIHBU06996804";"BUZO BAS VERDE SECO MEL FRISA GAMZ.ESC.RED.LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996805";"BUZO BORDO MELANGE FRISA GAMZ BAS RED LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996813";"BUZO BAS FRISA GAM ROJO BERMELLON";"01";"01";"00";"21";"99";"01"
"TIHBU06996820";"BUZO BAS.NGO GZ.FRISA GAMZ.ESC.RED.LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996820OF";"FALLA BUZO BAS.NGO GZ.FRISA GAMZ.ESC.RED.LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996839";"BUZO LANIN AZ FRANCIA MELANGE BAS";"01";"01";"00";"21";"99";"01"
"TIHBU06996848";"BUZO LANIN MARRON OSC ALG BAS";"01";"01";"00";"21";"01";"01"
"TIHBU06996854";"BUZO ROJO MELANGE FRISA GAMZ BAS RED LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996883";"BUZO BAS.GRIS M.GZ PAÑO ALG.LANIN";"01";"01";"00";"21";"99";"01"
"TIHBU06996932";"BUZO BAS.GRIS GZ.FRISA GAMZ.ESC.RED.LANI";"01";"01";"00";"21";"01";"01"
"TIHBU06996947";"BUZO BAS.GRANADA FRISA GAMZ.ESC.RED.LANI";"01";"01";"00";"21";"01";"01"
"TIHBU06996954";"BUZO LANIN GAM BAS VERDE TIRRENO";"01";"01";"00";"21";"99";"01"
"TIHBU06996973";"BUZO VERDE SELVA FRISA GAMZ BAS RED LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996975";"BUZO VERDE PINO FRISA GAMZ BAS RED LANIN";"01";"01";"00";"21";"01";"01"
"TIHBU06996983";"BUZO BAS.VDE CYAN FRISA GZ.LANIN";"01";"01";"00";"21";"99";"01"
"TIHBU07622600";"BUZO BAS.MGE FRISA GAMZ.1/2 CIERRE PISCO";"01";"01";"00";"21";"99";"01"
"TIHBU07622602";"BUZO BAS.NGO FRISA GAMZ.1/2 CIERRE PISCO";"01";"01";"00";"21";"99";"01"
"TIHBU07622603";"BUZO BAS.AZUL FRISA GAMZ.1/2 CIERRE PISC";"01";"01";"00";"21";"99";"01"
"TIHBU07622610";"BUZO BAS HIELO FRISA GAM 1/2 CIERRE PISCO";"01";"01";"00";"21";"10";"01"
"TIHBU07622611";"BUZO PISCO HUESO FRISA GAM.1/2 CIERRE";"01";"01";"00";"21";"99";"01"
"TIHBU07622640";"BUZO BAS.AERO FRISA GAM.1/2 CIERRE PISCO";"01";"01";"00";"21";"99";"01"
"TIHBU07622653";"BUZO PISCO TOMATE FRISA GAM.1/2 CIERRE";"01";"01";"00";"21";"99";"01"
"TIHBU07622677";"BUZO PISCO AVELLANA FRISA GAM.1/2 CIERRE";"01";"01";"00";"21";"99";"01"
"TIHBU07622870";"BUZO BAS.VDE FRISA GAMZ.1/2 CIERRE PISCO";"01";"01";"00";"21";"99";"01"
"TIHBU07622898";"BUZO BAS CEL OSC FRISA GAM.1/2 CIERRE PISCO";"01";"01";"00";"21";"99";"01"
"TIHBU07622927";"BUZO BAS.VDE FRISA GAMZ.1/2 CIERRE PISCO";"01";"01";"00";"21";"99";"01"
"TIHBU13650292";"BUZO ANORAK INDIGO C/AZUL 1/2 CIERRE CAPUCHA";"01";"01";"00";"21";"08";"99"
"TIHBU13650292OF";"FALLA BUZO ANORAK INDIGO C/AZUL 1/2 CIERRE CAPUCHA";"01";"01";"00";"21";"08";"99"
"TIHBU14058621";"BUZO VDE S.RAY.FRISA 1/2 CIERRE CLAUS";"01";"01";"00";"21";"99";"03"
"TIHBU14066602";"BUZO NGO RAY.FRISA 1/2 CIERRE CLIO";"01";"01";"00";"21";"99";"03"
"TIHBU14066603";"BUZO AZUL RAY.FRISA 1/2 CIERRE CLIO";"01";"01";"00";"21";"99";"03"
"TIHBU14284649";"CANG.AZABACHE FRISA ALG.COMBINADO MAX";"01";"01";"00";"21";"99";"99"
"TIHBU15068416";"BUZO AZUL F.CUELLO ALTO C/CIE.JEFFERSON";"01";"01";"00";"21";"99";"99"
"TIHBU15068602";"BUZO NGO CUELLO ALTO C/CIERRE JEFFERSON";"01";"01";"00";"21";"99";"99"
"TIHBU15120335";"BUZO PACK AUGUR ESTAMPADO FRISA ALG.";"01";"01";"00";"21";"99";"06"
"TIHBU15438602";"BUZO NGO POLAR ANTIPILING 1/2 CIERRE";"01";"01";"00";"21";"99";"99"
"TIHBU15438603";"BUZO AZUL POLAR ANTIPILING 1/2 CIERRE";"01";"01";"00";"21";"99";"99"
"TIHBU15438606";"BUZO BORDO TADEO POLAR ANTIPILING 1/2 CIERRE";"01";"01";"00";"21";"99";"99"
"TIHBU15438621";"BUZO VDE S.POLAR ANTIPILING 1/2 CIERRE";"01";"01";"00";"21";"99";"99"
"TIHBU15438680";"BUZO TADEO GRIS TOPO POLAR ANTIPILING 1/2 CIERRE";"01";"01";"00";"21";"99";"99"
"TIHBU15438927";"BUZO TADEO POLAR ANTIPILING 1/2 CIERRE";"01";"01";"00";"21";"99";"99"
"TIHBU15440602";"BUZO GAVIN NGO 1/2 CIERRE DEPOR S/CAPUCHA";"01";"01";"00";"21";"07";"99"
"TIHBU16448595";"BUZO DARYL VERDE CYAN MEL FLATBACK 1/2 CIERRE";"01";"01";"00";"21";"99";"01"
"TIHBU16448602";"BUZO BAS.NGO FLATBACK 1/2 CIERRE DARYL";"01";"01";"00";"21";"99";"01"
"TIHBU16448603";"BUZO BAS.AZUL FLAT BACK 1/2 CIERRE DARYL";"01";"01";"00";"21";"99";"01"
"TIHBU16448606";"BUZO BAS.BORDO FLATBACK 1/2 CIERRE DARYL";"01";"01";"00";"21";"99";"01"
"TIHBU16448640";"BUZO BAS.AERO FLATBACK 1/2 CIERRE DARYL";"01";"01";"00";"21";"99";"01"
"TIHBU16448641";"BUZO BAS.TOST.FLAT BLACK 1/2 CIERRE DARY";"01";"01";"00";"21";"99";"01"
"TIHBU16448653";"BUZO BAS.TOMT.FLAT BACK 1/2 CIERRE DARYL";"01";"01";"00";"21";"99";"01"
"TIHBU16448927";"BUZO DARYL FLATBACK 1/2 CIERRE DARYL";"01";"01";"00";"21";"99";"01"
"TIHBU16682640";"BUZO AERO ALG.RUST.ESC.RED.JOAQUIN";"01";"01";"00";"21";"01";"99"
"TIHBU17794602";"CANG.NGO COMB.MODA TOKIO";"01";"01";"00";"21";"99";"99"
